单字	拆分	编码权重	词库权重
𧰱	豕刀又	-1000	100
𧰲	彑豕	-1000	100
𧰳	戸豕	-1000	100
𧰴	豕勹厶	-1000	100
𧰵	豕丶殳	-1000	100
𧰶	豕	-1000	100
𧰷	豕母	-1000	100
𧰸	豕皮	-1000	100
𧰹	豕屮凵	-1000	100
𧰺	彑冖豕	-1000	100
𧰻	豕亼龴	-1000	100
𧰼	象	-1000	100
𧰽	丨ㄅ丨ㄅ一	-1000	100
𧰾	豕亼龴	-1000	100
𧰿	豕⺿乂	-1000	100
𧱀	豕儿	-1000	100
𧱁	豕冂一口	-1000	100
𧱂	豕一日一	-1000	100
𧱃	丨ㄅ丨ㄅ一豕	-1000	100
𧱄	口口豕	-1000	100
𧱅	豕大弓	-1000	100
𧱆	豕册	-1000	100
𧱇	豕聿	-1000	100
𧱈	彑丷豕	-1000	100
𧱉	豕火	-1000	100
𧱊	豕又	-1000	100
𧱋	丿田豕	-1000	100
𧱌	爫冖豕	-1000	100
𧱍	豕宀木	-1000	100
𧱎	豕尸毛	-1000	100
𧱏	辛豕	-1000	100
𧱐	豕耂子	-1000	100
𧱑	豕且力	-1000	100
𧱒	豕一巴	-1000	100
𧱓	豕龙	-1000	100
𧱔	月豕巾	-1000	100
𧱕	豕彳殳	-1000	100
𧱖	豕一冂巳一	-1000	100
𧱗	豕目	-1000	100
𧱘	豕人	-1000	100
𧱙	豕立女	-1000	100
𧱚	豕户⺝	-1000	100
𧱛	豕耳又	-1000	100
𧱜	豕亼	-1000	100
𧱝	又又又又豕	-1000	100
𧱞	阝工豕	-1000	100
𧱟	豕日匕	-1000	100
𧱠	豕龍	-1000	100
𧱡	豕土	-1000	100
𧱢	豕尸亼龴	-1000	100
𧱣	豕丨ㄅ丨ㄅ一又	-1000	100
𧱤	彑人丨人丨	-1000	100
𧱥	豕巛田	-1000	100
𧱦	豕丶豕	-1000	100
𧱧	豕丶尸毛	-1000	100
𧱨	豕田一	-1000	100
𧱩	豕亻一日	-1000	100
𧱪	豕㇏一大	-1000	100
𧱫	豕工⺼	-1000	100
𧱬	豕亼月刂	-1000	100
𧱭	豕㐅凵儿夊	-1000	100
𧱮	豕⺼小又	-1000	100
𧱯	豕⺼巾又	-1000	100
𧱰	豕矛攵	-1000	100
𧱱	豕文厂彡	-1000	100
𧱲	豕气米	-1000	100
𧱳	豕	-1000	100
𧱴	豕冖日六	-1000	100
𧱵	豕广肀口	-1000	100
𧱶	弓豕豕	-1000	100
𧱷	豕彳丷疋	-1000	100
𧱸	豕丿目	-1000	100
𧱹	豕甫寸	-1000	100
𧱺	豕亻大可	-1000	100
𧱻	豕爫見	-1000	100
𧱼	豕廿㒳	-1000	100
𧱽	豕辰⺝	-1000	100
𧱾	豕豕犬	-1000	100
𧱿	豕广肀	-1000	100
𧲀	豕亠幺冖牛	-1000	100
𧲁	彑丷豕山	-1000	100
𧲂	豕米舛	-1000	100
𧲃	豕門文	-1000	100
𧲄	豕爫丿ヿヿヿ灬	-1000	100
𧲅	豕丷囗⺌曰	-1000	100
𧲆	豕口丄貝	-1000	100
𧲇	士冖一口殳豕	-1000	100
𧲈	豕工⺼辶	-1000	100
𧲉	豕尸口辛	-1000	100
𧲊	一ㄅ灬豕	-1000	100
𧲋	豕虍豕	-1000	100
𧲌	豕⺮一龰	-1000	100
𧲍	豕卝罒冖夕	-1000	100
𧲎	卝罒冖夕豕	-1000	100
𧲏	豕豕豕	-1000	100
𧲐	豕日艹氺	-1000	100
𧲑	豕山隹	-1000	100
𧲒	豕艹一人人丨人人丨	-1000	100
𧲓	豕彳人人人人龰	-1000	100
𧲔	行口一巾豕	-1000	100
𧲕	豕母口丨女	-1000	100
𧲖	豕龍	-1000	100
𧲗	豕⺮工⺝	-1000	100
𧲘	豕虍豆戈	-1000	100
𧲙	豕⻗口口口	-1000	100
𧲚	豕山隹口	-1000	100
𧲛	⺿一ㄅ灬豕	-1000	100
𧲜	尸口辛	-1000	100
𧲝	行口一巾月豕	-1000	100
𧲞	行口一巾月豕巾	-1000	100
𧲟	豕豕示示虫虫	-1000	100
𧲠	豸乚	-1000	100
𧲡	豸力	-1000	100
𧲢	豸丿七	-1000	100
𧲣	豸寸	-1000	100
𧲤	豸牛	-1000	100
𧲥	豸日	-1000	100
𧲦	豸二儿	-1000	100
𧲧	豸巴	-1000	100
𧲨	豸一廾	-1000	100
𧲩	豸月	-1000	100
𧲪	豸亠几	-1000	100
𧲫	豸及	-1000	100
𧲬	豸口	-1000	100
𧲭	豸工	-1000	100
𧲮	豸	-1000	100
𧲯	豸乂丶	-1000	100
𧲰	豸一	-1000	100
𧲱	豸冂大	-1000	100
𧲲	豸瓜	-1000	100
𧲳	豸勹乂㇗	-1000	100
𧲴	豸夂゛	-1000	100
𧲵	豸又土	-1000	100
𧲶	豸丿犬	-1000	100
𧲷	豸木丶	-1000	100
𧲸	豸⺊口	-1000	100
𧲹	豸由	-1000	100
𧲺	豸干丷	-1000	100
𧲻	豸口八	-1000	100
𧲼	豸勹巳	-1000	100
𧲽	豸匚コ	-1000	100
𧲾	豸	-1000	100
𧲿	豸一口	-1000	100
𧳀	豸巛山	-1000	100
𧳁	豸夕夕	-1000	100
𧳂	豸亻犬	-1000	100
𧳃	豸虫	-1000	100
𧳄	豸囟	-1000	100
𧳅	豸一口	-1000	100
𧳆	豸冂一口	-1000	100
𧳇	豸亼口	-1000	100
𧳈	豸臼	-1000	100
𧳉	豸䒑廾	-1000	100
𧳊	豸角	-1000	100
𧳋	豸丷弓	-1000	100
𧳌	豸禾儿	-1000	100
𧳍	豸⺌⺼	-1000	100
𧳎	豸五口	-1000	100
𧳏	豸不口	-1000	100
𧳐	豸㐅巾	-1000	100
𧳑	豸龙	-1000	100
𧳒	豸貝	-1000	100
𧳓	豸丶艮	-1000	100
𧳔	豸一冂巳一	-1000	100
𧳕	豸未丷	-1000	100
𧳖	豸白八	-1000	100
𧳗	豸大巴	-1000	100
𧳘	豸亽ヿ口	-1000	100
𧳙	豸氺	-1000	100
𧳚	豸亠人人十	-1000	100
𧳛	豸立女	-1000	100
𧳜	豸⺆土口	-1000	100
𧳝	豸⺊日十	-1000	100
𧳞	豸隹	-1000	100
𧳟	豸木人人	-1000	100
𧳠	豸田丌	-1000	100
𧳡	豸亻一口	-1000	100
𧳢	豸日匕	-1000	100
𧳣	豸木日	-1000	100
𧳤	豸亻夕夕	-1000	100
𧳥	豸爫木	-1000	100
𧳦	豸巛囟	-1000	100
𧳧	豸匕白	-1000	100
𧳨	豸矛木	-1000	100
𧳩	豸彑	-1000	100
𧳪	豸田⺝	-1000	100
𧳫	豸丷酉	-1000	100
𧳬	豸目	-1000	100
𧳭	豸爫一又	-1000	100
𧳮	豸千田土	-1000	100
𧳯	豸耂日	-1000	100
𧳰	豸冖車	-1000	100
𧳱	豸コ丨儿	-1000	100
𧳲	豸而	-1000	100
𧳳	豸丰刀廾	-1000	100
𧳴	豸囟廾	-1000	100
𧳵	豸甫寸	-1000	100
𧳶	豸丨又	-1000	100
𧳷	豸口貝	-1000	100
𧳸	豸	-1000	100
𧳹	豸勹勹	-1000	100
𧳺	豸刀丶刀丶止	-1000	100
𧳻	豸爪虫	-1000	100
𧳼	豸口丷弓	-1000	100
𧳽	豸刀田	-1000	100
𧳾	豸大士巴	-1000	100
𧳿	豸千田土乚	-1000	100
𧴀	豸⺈匕	-1000	100
𧴁	豸亠㐅凵禸	-1000	100
𧴂	豸夂丰辶	-1000	100
𧴃	豸車斤	-1000	100
𧴄	豸广肀	-1000	100
𧴅	豸大爻爻	-1000	100
𧴆	豸虍	-1000	100
𧴇	豸爫龰	-1000	100
𧴈	豸音儿	-1000	100
𧴉	豸日丷弓	-1000	100
𧴊	豸口口丨心	-1000	100
𧴋	豸覀示	-1000	100
𧴌	豸业⺶㇏	-1000	100
𧴍	豸十艹貝	-1000	100
𧴎	豸止止止	-1000	100
𧴏	豸舟舟	-1000	100
𧴐	豸人亠㐅凵禸	-1000	100
𧴑	豸爫丿ヿヿヿ灬	-1000	100
𧴒	豸士冖豆	-1000	100
𧴓	豸而而	-1000	100
𧴔	豸黑	-1000	100
𧴕	豸心心心	-1000	100
𧴖	豸止戊一	-1000	100
𧴗	豸亠乡隹	-1000	100
𧴘	豸虍豕	-1000	100
𧴙	豸刀丶止刀丶止	-1000	100
𧴚	豸亼囗⺌曰	-1000	100
𧴛	豸角刀牛	-1000	100
𧴜	豸口口口木	-1000	100
𧴝	豸氵廿㒳	-1000	100
𧴞	豸日厶⺼匕	-1000	100
𧴟	豸⺿夂丰辶	-1000	100
𧴠	豸厂禾禾止	-1000	100
𧴡	豸木口刀貝	-1000	100
𧴢	豸目目冖且	-1000	100
𧴣	豸口口厂工耳攵	-1000	100
𧴤	貝卜	-1000	100
𧴥	力貝	-1000	100
𧴦	貝	-1000	100
𧴧	貝力	-1000	100
𧴨	亠貝	-1000	100
𧴩	貝八	-1000	100
𧴪	小貝	-1000	100
𧴫	貝寸	-1000	100
𧴬	貝刀丶	-1000	100
𧴭	彡貝	-1000	100
𧴮	弋貝	-1000	100
𧴯	貝子	-1000	100
𧴰	貝弋	-1000	100
𧴱	貝女	-1000	100
𧴲	巛貝	-1000	100
𧴳	云貝	-1000	100
𧴴	日貝	-1000	100
𧴵	厶厶貝	-1000	100
𧴶	貝十	-1000	100
𧴷	貝一	-1000	100
𧴸	貝冖儿	-1000	100
𧴹	艹一貝	-1000	100
𧴺	丿幺貝	-1000	100
𧴻	文貝	-1000	100
𧴼	貝斗	-1000	100
𧴽	貝王	-1000	100
𧴾	尸丶貝	-1000	100
𧴿	木貝	-1000	100
𧵀	貝一口	-1000	100
𧵁	貝小丿	-1000	100
𧵂	貝月	-1000	100
𧵃	貝手	-1000	100
𧵄	貝氏	-1000	100
𧵅	貝巴	-1000	100
𧵆	貝斤	-1000	100
𧵇	貝一幺	-1000	100
𧵈	貝勹厶	-1000	100
𧵉	貝小	-1000	100
𧵊	貝甘	-1000	100
𧵋	貝示	-1000	100
𧵌	貝冂大	-1000	100
𧵍	夕⺋貝	-1000	100
𧵎	十口貝	-1000	100
𧵏	夕卜貝	-1000	100
𧵐	貝口龴	-1000	100
𧵑	貝十口	-1000	100
𧵒	宀丁貝	-1000	100
𧵓	貝刀口	-1000	100
𧵔	石貝	-1000	100
𧵕	丶水貝	-1000	100
𧵖	貝未	-1000	100
𧵗	田貝	-1000	100
𧵘	貝冂土	-1000	100
𧵙	貝口八	-1000	100
𧵚	夕又貝	-1000	100
𧵛	貝可	-1000	100
𧵜	丁巛貝	-1000	100
𧵝	貝戈レ	-1000	100
𧵞	口九貝	-1000	100
𧵟	貝瓜	-1000	100
𧵠	屮凵貝	-1000	100
𧵡	貝册	-1000	100
𧵢	貝勹巳	-1000	100
𧵣	貝勹日	-1000	100
𧵤	貝宀寸	-1000	100
𧵥	貝⺈厂⺋	-1000	100
𧵦	貝光	-1000	100
𧵧	貝㐅厶	-1000	100
𧵨	貝宀女	-1000	100
𧵩	木冂貝	-1000	100
𧵪	貝戈刀	-1000	100
𧵫	貝丨㠯	-1000	100
𧵬	貝	-1000	100
𧵭	干貝	-1000	100
𧵮	貝㐅凵儿	-1000	100
𧵯	日一㇗貝	-1000	100
𧵰	亻止貝	-1000	100
𧵱	厶厶厶貝	-1000	100
𧵲	歹貝	-1000	100
𧵳	貝	-1000	100
𧵴	貝宀一	-1000	100
𧵵	貝米	-1000	100
𧵶	貝戈二	-1000	100
𧵷	貝麦	-1000	100
𧵸	戈二貝	-1000	100
𧵹	一人貝	-1000	100
𧵺	貝丿未	-1000	100
𧵻	貝弋工	-1000	100
𧵼	土貝	-1000	100
𧵽	冂乂乂貝	-1000	100
𧵾	貝亠水	-1000	100
𧵿	宀寸貝	-1000	100
𧶀	厶貝云	-1000	100
𧶁	貝	-1000	100
𧶂	貝戊丶	-1000	100
𧶃	予⺊貝	-1000	100
𧶄	貝⺈	-1000	100
𧶅	貝母	-1000	100
𧶆	貝文口	-1000	100
𧶇	貝扌斤	-1000	100
𧶈	貝⺌⺼	-1000	100
𧶉	宀二儿貝	-1000	100
𧶊	口貝云	-1000	100
𧶋	貝耳㇗	-1000	100
𧶌	十冖貝	-1000	100
𧶍	貝戈幺	-1000	100
𧶎	宀一⺊ㄅ貝	-1000	100
𧶏	不口貝	-1000	100
𧶐	土人人貝	-1000	100
𧶑	山貝	-1000	100
𧶒	口弋貝	-1000	100
𧶓	丿大工貝	-1000	100
𧶔	貝口王	-1000	100
𧶕	貝丿扌	-1000	100
𧶖	貝㐅巾	-1000	100
𧶗	貝亼乛口	-1000	100
𧶘	大人人貝	-1000	100
𧶙	⺈貝	-1000	100
𧶚	十⺿一貝	-1000	100
𧶛	貝木人人	-1000	100
𧶜	⺳貝	-1000	100
𧶝	貝	-1000	100
𧶞	貝囗禾	-1000	100
𧶟	貝人	-1000	100
𧶠	士罒貝	-1000	100
𧶡	宀心丿貝	-1000	100
𧶢	癶弓貝	-1000	100
𧶣	亻弋工貝	-1000	100
𧶤	戈戈貝	-1000	100
𧶥	貝井井	-1000	100
𧶦	丷人人人貝	-1000	100
𧶧	貝日曰	-1000	100
𧶨	貝日灬	-1000	100
𧶩	貝艹一井	-1000	100
𧶪	兩貝	-1000	100
𧶫	貝	-1000	100
𧶬	貝女日一	-1000	100
𧶭	貝大十廾	-1000	100
𧶮	貝囗十口	-1000	100
𧶯	⺈貝艹	-1000	100
𧶰	貝一厶⺼	-1000	100
𧶱	貝彳土寸	-1000	100
𧶲	貝山而	-1000	100
𧶳	貝疋⺼	-1000	100
𧶴	貝广廿又	-1000	100
𧶵	貝千臼	-1000	100
𧶶	罒貝又	-1000	100
𧶷	一止貝	-1000	100
𧶸	貝⺊貝	-1000	100
𧶹	貝貝几	-1000	100
𧶺	貝丁	-1000	100
𧶻	戶戶貝	-1000	100
𧶼	宀艹貝	-1000	100
𧶽	貝日一勹	-1000	100
𧶾	貝大	-1000	100
𧶿	貝㇗	-1000	100
𧷀	土尸丶人貝	-1000	100
𧷁	貝	-1000	100
𧷂	貝禾火	-1000	100
𧷃	貝一殳	-1000	100
𧷄	車又貝	-1000	100
𧷅	冂乂口丄貝	-1000	100
𧷆	貝方也	-1000	100
𧷇	火貝	-1000	100
𧷈	丨一貝	-1000	100
𧷉	貝⺳大丷	-1000	100
𧷊	貝千人人凵	-1000	100
𧷋	覀女貝	-1000	100
𧷌	貝士示又	-1000	100
𧷍	米攵貝	-1000	100
𧷎	貝又土	-1000	100
𧷏	土儿罒貝	-1000	100
𧷐	八刀十艹貝	-1000	100
𧷑	虫氏貝	-1000	100
𧷒	貝十目	-1000	100
𧷓	屮凵罒貝	-1000	100
𧷔	貝	-1000	100
𧷕	木冂欠貝	-1000	100
𧷖	木人人力貝	-1000	100
𧷗	士囗八冂貝	-1000	100
𧷘	貝户羽	-1000	100
𧷙	臣殳貝	-1000	100
𧷚	貝谷女	-1000	100
𧷛	貝鬼	-1000	100
𧷜	貝厶羽	-1000	100
𧷝	口欠口貝	-1000	100
𧷞	口貝	-1000	100
𧷟	八刀宀一貝	-1000	100
𧷠	虎彡貝	-1000	100
𧷡	貝口丨女	-1000	100
𧷢	貝戊臣	-1000	100
𧷣	貝巛田木	-1000	100
𧷤	貝	-1000	100
𧷥	⻊殳貝	-1000	100
𧷦	貝宀心丿山	-1000	100
𧷧	雨又貝	-1000	100
𧷨	土儿㓁刀貝	-1000	100
𧷩	干口丄貝	-1000	100
𧷪	⺈厂⺋口丄貝	-1000	100
𧷫	广八貝	-1000	100
𧷬	貝丷夫目	-1000	100
𧷭	丷貝丁	-1000	100
𧷮	口貝	-1000	100
𧷯	口貝立口	-1000	100
𧷰	貝日貝	-1000	100
𧷱	工貝支木	-1000	100
𧷲	貝十戈屮凵	-1000	100
𧷳	貝田糸	-1000	100
𧷴	亻冎口貝	-1000	100
𧷵	屮凵冂乂乂貝	-1000	100
𧷶	貝十口	-1000	100
𧷷	屮一囗八冂貝	-1000	100
𧷸	貝艹日大	-1000	100
𧷹	貝口辶	-1000	100
𧷺	口貝亼	-1000	100
𧷻	貝艹一貝	-1000	100
𧷼	貝火火火	-1000	100
𧷽	舟丷夫貝	-1000	100
𧷾	貝矛口	-1000	100
𧷿	貝耂日阝	-1000	100
𧸀	貝而而	-1000	100
𧸁	㡀攵貝	-1000	100
𧸂	貝工耳攵	-1000	100
𧸃	貝口丄貝	-1000	100
𧸄	貝十戈衣	-1000	100
𧸅	貝业㡀	-1000	100
𧸆	屮凵示又貝	-1000	100
𧸇	土儿囗八冂貝	-1000	100
𧸈	心丿宀一貝	-1000	100
𧸉	貝音	-1000	100
𧸊	貝廿㇗貝	-1000	100
𧸋	䒑人貝	-1000	100
𧸌	貝立田土	-1000	100
𧸍	貝米舛	-1000	100
𧸎	貝穴皿丁	-1000	100
𧸏	貝罒貝	-1000	100
𧸐	貝弋二貝	-1000	100
𧸑	丷囗⺌曰貝	-1000	100
𧸒	矢豆貝	-1000	100
𧸓	貝氵耂日	-1000	100
𧸔	貝文一弋止	-1000	100
𧸕	貝业㒳	-1000	100
𧸖	貝广䒑	-1000	100
𧸗	貝止戊一	-1000	100
𧸘	貝亼口口人人	-1000	100
𧸙	貝丷豕辶	-1000	100
𧸚	貝⻊夂口	-1000	100
𧸛	广亻隹貝	-1000	100
𧸜	貝厂	-1000	100
𧸝	士罒貝丷	-1000	100
𧸞	屮凵方攵貝	-1000	100
𧸟	屮凵方攵貝	-1000	100
𧸠	文戈心丿貝	-1000	100
𧸡	貝丿扌	-1000	100
𧸢	貝业䒑未	-1000	100
𧸣	貝小丿日⽱	-1000	100
𧸤	貝亼囗⺌曰	-1000	100
𧸥	貝止目	-1000	100
𧸦	貝臣一皿	-1000	100
𧸧	一ㄅ丨貝	-1000	100
𧸨	貝白穴方	-1000	100
𧸩	貝虍目	-1000	100
𧸪	貝厂田土八土	-1000	100
𧸫	口貝衣儿口	-1000	100
𧸬	千黑貝	-1000	100
𧸭	貝羽隹	-1000	100
𧸮	貝彳山一一儿攵	-1000	100
𧸯	日疋口丄貝	-1000	100
𧸰	貝車一巛工	-1000	100
𧸱	貝厂⺿田⽱	-1000	100
𧸲	貝斤斤貝	-1000	100
𧸳	貝广田土八土	-1000	100
𧸴	貝宀大丷日小	-1000	100
𧸵	貝貝工	-1000	100
𧸶	金一巛工貝	-1000	100
𧸷	士罒貝卵	-1000	100
𧸸	貝⺈厂匕言	-1000	100
𧸹	宀臼勹灬貝	-1000	100
𧸺	貝穴身弓	-1000	100
𧸻	貝髟又丶	-1000	100
𧸼	貝广黃	-1000	100
𧸽	貝口丄貝辶	-1000	100
𧸾	虎一弋止貝	-1000	100
𧸿	貝宀臼勹灬	-1000	100
𧹀	貝艹肀片爿一	-1000	100
𧹁	一弋止虎貝	-1000	100
𧹂	虎虎貝	-1000	100
𧹃	工貝夂工貝	-1000	100
𧹄	音十人匕一貝	-1000	100
𧹅	土土土一儿八刀貝	-1000	100
𧹆	宀示宀示貝	-1000	100
𧹇	貝臼囗乂禸	-1000	100
𧹈	貝貝貝大	-1000	100
𧹉	音十人貝	-1000	100
𧹊	貝龠	-1000	100
𧹋	亻弋貝爫丿ヿヿヿ灬	-1000	100
𧹌	士冖豆冫欠貝	-1000	100
𧹍	光儿儿貝	-1000	100
𧹎	貝土儿囗八冂貝	-1000	100
𧹏	貝儿儿貝	-1000	100
𧹐	貝罒糹隹	-1000	100
𧹑	贝丶力丶	-1000	100
𧹒	罒贝	-1000	100
𧹓	贝口王	-1000	100
𧹔	贝長	-1000	100
𧹕	贝尸十口	-1000	100
𧹖	贝	-1000	100
𧹗	贝口口丨心	-1000	100
𧹘	二	-1000	100
𧹙	土丁	-1000	100
𧹚	丁土	-1000	100
𧹛	土支	-1000	100
𧹜	土	-1000	100
𧹝	土夂゛	-1000	100
𧹞	土皮	-1000	100
𧹟	土宀匕	-1000	100
𧹠	土尸又丶	-1000	100
𧹡	土一白	-1000	100
𧹢	土囗大	-1000	100
𧹣	土亼乛口	-1000	100
𧹤	土足	-1000	100
𧹥	土木土	-1000	100
𧹦	土見	-1000	100
𧹧	土尸毛	-1000	100
𧹨	艹一日土	-1000	100
𧹩	土木日	-1000	100
𧹪	土亼	-1000	100
𧹫	木木土	-1000	100
𧹬	土西土	-1000	100
𧹭	土一口田	-1000	100
𧹮	土一殳	-1000	100
𧹯	土木囗丷	-1000	100
𧹰	土香	-1000	100
𧹱	土㇗	-1000	100
𧹲	士冖一土殳	-1000	100
𧹳	十日十人土	-1000	100
𧹴	土亠幺田	-1000	100
𧹵	土气米	-1000	100
𧹶	土田糸	-1000	100
𧹷	士殳土	-1000	100
𧹸	土而而	-1000	100
𧹹	土音	-1000	100
𧹺	土毛毛毛	-1000	100
𧹻	土土耂日	-1000	100
𧹼	土耂日阝	-1000	100
𧹽	土日幺幺灬	-1000	100
𧹾	匕矢龴疋土	-1000	100
𧹿	土亻旡旡曰	-1000	100
𧺀	土宀釆田	-1000	100
𧺁	宀釆田土	-1000	100
𧺂	耂日見土	-1000	100
𧺃	土耂日見	-1000	100
𧺄	火土癶豆	-1000	100
𧺅	曰覀土	-1000	100
𧺆	丿大龰	-1000	100
𧺇	走乚	-1000	100
𧺈	走刂	-1000	100
𧺉	走又	-1000	100
𧺊	走匕	-1000	100
𧺋	走几	-1000	100
𧺌	走人	-1000	100
𧺍	走	-1000	100
𧺎	走九	-1000	100
𧺏	走也	-1000	100
𧺐	走了一	-1000	100
𧺑	走士	-1000	100
𧺒	走一卜	-1000	100
𧺓	走丶	-1000	100
𧺔	走土	-1000	100
𧺕	走勹丶	-1000	100
𧺖	走了㇀	-1000	100
𧺗	走干	-1000	100
𧺘	走寸	-1000	100
𧺙	走子	-1000	100
𧺚	走口	-1000	100
𧺛	走千	-1000	100
𧺜	走女	-1000	100
𧺝	走日	-1000	100
𧺞	走气	-1000	100
𧺟	走冖儿	-1000	100
𧺠	走止	-1000	100
𧺡	走一巾	-1000	100
𧺢	走殳	-1000	100
𧺣	走人人	-1000	100
𧺤	走勹九	-1000	100
𧺥	走予	-1000	100
𧺦	走一幺	-1000	100
𧺧	走廿	-1000	100
𧺨	走心	-1000	100
𧺩	走火	-1000	100
𧺪	走一⺊ㄅ	-1000	100
𧺫	走尸丶	-1000	100
𧺬	走冂入	-1000	100
𧺭	走八厶	-1000	100
𧺮	走八刀	-1000	100
𧺯	走斗	-1000	100
𧺰	走歹	-1000	100
𧺱	走戈	-1000	100
𧺲	走匕	-1000	100
𧺳	走一彑	-1000	100
𧺴	走十	-1000	100
𧺵	走水	-1000	100
𧺶	走木丶	-1000	100
𧺷	走土厶	-1000	100
𧺸	走冂口	-1000	100
𧺹	走匚コ	-1000	100
𧺺	走乂丶	-1000	100
𧺻	走亠幺	-1000	100
𧺼	走止匕	-1000	100
𧺽	走㠯	-1000	100
𧺾	走丷	-1000	100
𧺿	走廿㇗	-1000	100
𧻀	走厂干	-1000	100
𧻁	走一	-1000	100
𧻂	丿大止戈レ	-1000	100
𧻃	走目	-1000	100
𧻄	走丶王	-1000	100
𧻅	力口走	-1000	100
𧻆	走九彡	-1000	100
𧻇	走未	-1000	100
𧻈	走干丷	-1000	100
𧻉	走由	-1000	100
𧻊	走生	-1000	100
𧻋	走亼龴	-1000	100
𧻌	走勹夕	-1000	100
𧻍	走口八	-1000	100
𧻎	走民	-1000	100
𧻏	走夕卜	-1000	100
𧻐	走文寸	-1000	100
𧻑	走大弓	-1000	100
𧻒	走力力力	-1000	100
𧻓	走䒑廾	-1000	100
𧻔	走匚王	-1000	100
𧻕	走木冂	-1000	100
𧻖	走舟	-1000	100
𧻗	走戊一	-1000	100
𧻘	走丰刀	-1000	100
𧻙	走一白	-1000	100
𧻚	走一日一	-1000	100
𧻛	走勹日	-1000	100
𧻜	走⺈厂⺋	-1000	100
𧻝	走支	-1000	100
𧻞	走乃木	-1000	100
𧻟	走氵亍	-1000	100
𧻠	走艮	-1000	100
𧻡	走尸土	-1000	100
𧻢	走囗口	-1000	100
𧻣	走肉	-1000	100
𧻤	走人王	-1000	100
𧻥	走行	-1000	100
𧻦	走⺈氺	-1000	100
𧻧	走广干	-1000	100
𧻨	走六乂	-1000	100
𧻩	走老	-1000	100
𧻪	走戈	-1000	100
𧻫	走彐彐	-1000	100
𧻬	丿大龰夕夕	-1000	100
𧻭	走曰㇂丿	-1000	100
𧻮	走丿冂夊	-1000	100
𧻯	走氵人	-1000	100
𧻰	走口	-1000	100
𧻱	走一氺丶	-1000	100
𧻲	走田土	-1000	100
𧻳	走不口	-1000	100
𧻴	走丶艮	-1000	100
𧻵	走大人人	-1000	100
𧻶	走㐅巾	-1000	100
𧻷	走甫	-1000	100
𧻸	走扌斤	-1000	100
𧻹	走龴	-1000	100
𧻺	走犭王	-1000	100
𧻻	足走	-1000	100
𧻼	走日土	-1000	100
𧻽	走丿虫	-1000	100
𧻾	走且八	-1000	100
𧻿	走豆	-1000	100
𧼀	走貝	-1000	100
𧼁	走文口	-1000	100
𧼂	走走	-1000	100
𧼃	走犭火	-1000	100
𧼄	走亻	-1000	100
𧼅	走身	-1000	100
𧼆	走丿糸	-1000	100
𧼇	走⺈氺	-1000	100
𧼈	走耳㇗	-1000	100
𧼉	走一冂巳一	-1000	100
𧼊	走見	-1000	100
𧼋	走豸	-1000	100
𧼌	豸走	-1000	100
𧼍	走彐火	-1000	100
𧼎	走大日乚	-1000	100
𧼏	走弓亠幺	-1000	100
𧼐	走囗禾	-1000	100
𧼑	走戈口一	-1000	100
𧼒	走臣又	-1000	100
𧼓	走木日	-1000	100
𧼔	走土儿夊	-1000	100
𧼕	走木冂刂	-1000	100
𧼖	木木走	-1000	100
𧼗	走山弓	-1000	100
𧼘	走大可	-1000	100
𧼙	走豕丶	-1000	100
𧼚	走丷夫⺋	-1000	100
𧼛	走木人人	-1000	100
𧼜	走尸八夕	-1000	100
𧼝	走止	-1000	100
𧼞	走厂䒑	-1000	100
𧼟	走阝一白	-1000	100
𧼠	走白丿十	-1000	100
𧼡	走㐅⺝	-1000	100
𧼢	走⺈一氺	-1000	100
𧼣	走白巾	-1000	100
𧼤	走土刂	-1000	100
𧼥	走虍人	-1000	100
𧼦	走䒑廾力	-1000	100
𧼧	丷疋兔	-1000	100
𧼨	走曰勹人㇗	-1000	100
𧼩	走千田土	-1000	100
𧼪	走丰刀大	-1000	100
𧼫	走田⺼	-1000	100
𧼬	走㐅凵儿夊	-1000	100
𧼭	走穴人又	-1000	100
𧼮	走日一勹	-1000	100
𧼯	走亼月刂	-1000	100
𧼰	走干臼	-1000	100
𧼱	走日夊	-1000	100
𧼲	走尸䒑廾	-1000	100
𧼳	走广䒑	-1000	100
𧼴	走山而	-1000	100
𧼵	走⺈厂矢	-1000	100
𧼶	走千人人凵	-1000	100
𧼷	走白水	-1000	100
𧼸	走面	-1000	100
𧼹	走日刀口	-1000	100
𧼺	走日立	-1000	100
𧼻	走口口土	-1000	100
𧼼	走⺿口	-1000	100
𧼽	走冎口	-1000	100
𧼾	走⺈心	-1000	100
𧼿	走糹勹丶	-1000	100
𧽀	走目犬	-1000	100
𧽁	走丰刀廾	-1000	100
𧽂	走香	-1000	100
𧽃	走爫冂土	-1000	100
𧽄	走角刂	-1000	100
𧽅	走廿㇗木	-1000	100
𧽆	走厂田土	-1000	100
𧽇	曰㇂丿走巳	-1000	100
𧽈	走巳曰㇂丿	-1000	100
𧽉	走日宀女	-1000	100
𧽊	走山豆	-1000	100
𧽋	走烏	-1000	100
